01013500	1981	11	15	8.53	A			
01013500	1981	11	16	8.11	A			
01013500	1981	11	17	7.8	A			
01013500	1981	11	18	7.47	A			
01013500	1981	11	19	7.01	A			
01013500	1981	11	20	6.58	A			
01013500	1981	11	21	6.33	A			
01013500	1981	11	22	6.09	A			
01013500	1981	11	23	5.94	A			
01013500	1981	11	24	5.9	A			
01013500	1981	11	25	5.88	A			
01013500	1981	11	26	5.88	A			
01013500	1981	11	27	5.8	A			
01013500	1981	11	28	5.77	A			
01013500	1981	11	29	5.88	A			
01013500	1981	11	30	5.98	A			
01013500	1981	12	01	6.09	A			
01013500	1981	12	02	6.09	A			
01013500	1981	12	03	6.14	A			
01013500	1981	12	04	6.25	A			
01013500	1981	12	05	6.34	A			
01013500	1981	12	06	6.41	A			
01013500	1981	12	07	6.47	A			
01013500	1981	12	08	6.5	A			
01013500	1981	12	09	6.54	A			
01013500	1981	12	10	6.53	A			
01013500	1981	12	11	6.58	A			
01013500	1981	12	12	6.51	A			
01013500	1981	12	13	6.45	A			
01013500	1981	12	14	6.5	A			
01013500	1981	12	15	6.54	A			
01013500	1981	12	16	6.58	A			
01013500	1981	12	17	6.58	A			
01013500	1981	12	18	6.63	A			
01013500	1981	12	19	6.62	A			
01013500	1981	12	20	6.58	A			
01013500	1981	12	21	6.64	A			
01013500	1981	12	22	6.72	A			
01013500	1981	12	23	6.8	A			
01013500	1981	12	24	6.81	A			
01013500	1981	12	25	6.82	A			
01013500	1981	12	26	6.85	A			
01013500	1981	12	27	6.92	A			
01013500	1981	12	28	6.88	A			
01013500	1981	12	29	6.83	A			
01013500	1981	12	30	6.76	A			
01013500	1981	12	31	6.65	A			
01013500	1982	01	01	6.61	A			
01013500	1982	01	02	6.64	A			
01013500	1982	01	03	6.71	A			
01013500	1982	01	04	6.75	A			
01013500	1982	01	05	6.78	A			
01013500	1982	01	06	6.79	A			
01013500	1982	01	07	6.72	A			
01013500	1982	01	08	6.68	A			
01013500	1982	01	09	6.81	A			
01013500	1982	01	10	6.85	A			
01013500	1982	01	11	6.85	A			
01013500	1982	01	12	6.95	A			
01013500	1982	01	13	6.99	A			
01013500	1982	01	14	7.04	A			
01013500	1982	01	15	7.09	A			
01013500	1982	01	16	7.16	A			
01013500	1982	01	17	7.16	A			
01013500	1982	01	18	7.35	A			
01013500	1982	01	19	7.4	A			
